time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-08-29T03:29:13.684Z,-0.9922,98.6064,17,6.2,mww,120,23,2.503,0.62,us,us7000i38s,2022-09-07T04:12:22.801Z,"173 km WSW of Pariaman, Indonesia",earthquake,6.7,1.655,0.06,27,reviewed,us,us
2022-08-28T22:34:36.416Z,-1.0408,98.6445,37.016,5.7,mww,116,26,2.563,0.58,us,us7000i37c,2022-09-07T02:32:20.845Z,,earthquake,7.13,3.428,0.08,15,reviewed,us,us
2022-08-28T18:48:02.073Z,-21.7582,-176.9899,221.3,5.6,mww,119,32,1.764,0.97,us,us7000i35t,2022-08-29T18:51:06.719Z,"195 km WSW of Haveluloto, Tonga",earthquake,9.5,4.215,0.051,37,reviewed,us,us
2022-08-28T13:21:08.892Z,-21.3438,-178.8609,558.816,5,mb,73,44,3.416,0.73,us,us7000i33u,2022-09-06T13:06:12.040Z,Fiji region,earthquake,12.26,6.945,0.025,503,reviewed,us,us
2022-08-28T03:42:30.535Z,-22.514,170.9369,10,5.2,mww,71,74,3.228,1.04,us,us7000i30z,2022-08-29T15:12:31.040Z,southeast of the Loyalty Islands,earthquake,9.61,1.786,0.069,20,reviewed,us,us
2022-08-28T00:54:51.033Z,32.494,142.4307,10,5.3,mww,221,78,2.289,0.51,us,us7000i2zw,2022-09-17T03:13:39.040Z,"Izu Islands, Japan region",earthquake,7.17,1.757,0.062,25,reviewed,us,us
2022-08-27T18:27:38.839Z,17.3146,120.7862,41.428,5.2,mww,157,41,5.482,0.8,us,us7000i2ye,2022-09-01T01:51:29.993Z,"13 km SE of San Ramon, Philippines",earthquake,7.02,4.702,0.063,24,reviewed,us,us
2022-08-26T16:10:50.259Z,-14.4836,167.3282,173.323,5,mww,89,60,0.966,0.8,us,us7000i2qa,2022-09-18T14:36:23.040Z,"67 km NNE of Port-Olry, Vanuatu",earthquake,9.99,4.713,0.086,13,reviewed,us,us
2022-08-25T23:13:56.510Z,5.1037,127.2002,8.991,5,mb,68,55,2.532,0.83,us,us7000i4mr,2022-09-04T00:08:18.040Z,"179 km SE of Pondaguitan, Philippines",earthquake,7.57,4.245,0.078,52,reviewed,us,us
2022-08-25T22:14:38.408Z,-15.0603,-174.6878,10,5.1,mb,37,54,3.038,0.7,us,us7000i4mm,2022-09-03T22:20:35.040Z,"137 km NW of Hihifo, Tonga",earthquake,6.38,1.862,0.114,25,reviewed,us,us
2022-08-25T03:21:30.680Z,-4.7217,101.7512,35,5,mb,70,66,1.253,0.73,us,us7000i285,2022-09-05T02:31:02.040Z,"116 km SSW of Bengkulu, Indonesia",earthquake,6.41,1.809,0.074,59,reviewed,us,us
2022-08-24T22:43:28.938Z,47.8353,153.7829,62.802,5,mb,215,91,5.84,0.56,us,us7000i26g,2022-09-08T03:35:52.040Z,Kuril Islands,earthquake,7.86,5.023,0.042,181,reviewed,us,us
2022-08-24T21:48:11.227Z,23.7516,94.5482,96.15,5,mb,170,51,2.879,0.6,us,us7000i261,2022-09-08T02:00:53.670Z,,earthquake,7.13,5.687,0.047,144,reviewed,us,us
2022-08-24T15:33:35.577Z,-19.8174,168.8651,36.803,5,mww,51,62,4.362,0.51,us,us7000i238,2022-09-19T01:51:29.040Z,"53 km SW of Isangel, Vanuatu",earthquake,5.71,5.259,0.089,12,reviewed,us,us
2022-08-24T12:09:46.769Z,-22.013,-68.5611,117,5.4,mww,139,65,0.999,0.89,us,us7000i1zr,2022-09-06T11:08:47.676Z,"61 km NE of Calama, Chile",earthquake,6.29,1.926,0.056,31,reviewed,us,us
2022-08-23T19:46:51.386Z,-6.2265,103.785,25.737,5.1,mb,154,36,2.029,0.82,us,us7000i1uy,2022-09-21T17:54:37.934Z,"185 km WSW of Bandar Lampung, Indonesia",earthquake,6.87,3.758,0.056,117,reviewed,us,us
2022-08-23T18:41:30.081Z,-62.1597,161.4371,10,5.9,mww,100,52,7.793,0.85,us,us7000i1ui,2022-09-21T16:58:45.419Z,Balleny Islands region,earthquake,10.43,1.772,0.058,29,reviewed,us,us
2022-08-23T16:29:43.085Z,-20.4851,-173.9139,17.064,5.1,mb,40,126,0.774,0.9,us,us6000id52,2022-08-31T20:31:53.040Z,"87 km SSE of Pangai, Tonga",earthquake,5.07,4.297,0.045,167,reviewed,us,us
2022-08-23T14:31:39.962Z,-5.0737,103.0827,50.5,6.2,mww,115,42,0.72,0.77,us,us6000id0t,2022-09-18T15:01:43.187Z,"117 km S of Pagar Alam, Indonesia",earthquake,5.03,1.785,0.046,46,reviewed,us,us
2022-08-23T13:39:11.901Z,-5.3932,131.3953,85.137,5,mww,57,48,2.574,0.66,us,us6000id0n,2022-08-31T17:10:51.040Z,"152 km W of Tual, Indonesia",earthquake,6.91,5.911,0.093,11,reviewed,us,us
2022-08-23T11:53:10.580Z,-62.5512,-158.9885,10,5.4,mb,68,77,18.706,0.61,us,us6000id05,2022-08-24T11:56:47.519Z,Pacific-Antarctic Ridge,earthquake,10.38,1.861,0.07,69,reviewed,us,us
2022-08-23T10:25:52.937Z,-62.7179,-158.7608,10,5.2,mb,23,102,18.59,0.48,us,us6000iczk,2022-08-23T10:45:44.040Z,Pacific-Antarctic Ridge,earthquake,14.58,1.927,0.109,28,reviewed,us,us
2022-08-22T08:36:32.661Z,-9.0889,115.5827,140.865,5.5,mww,120,75,1.542,0.57,us,us6000icp4,2022-08-28T09:37:31.029Z,"49 km SE of Nusa Dua, Indonesia",earthquake,6.74,5.943,0.086,13,reviewed,us,us
2022-08-22T07:54:58.127Z,-0.9625,-24.6462,10,5.1,mb,109,37,12.228,0.52,us,us6000icp1,2022-08-22T08:21:03.040Z,central Mid-Atlantic Ridge,earthquake,4.53,1.759,0.029,399,reviewed,us,us
2022-08-22T04:12:01.697Z,-20.4879,-11.662,10,5,mb,55,54,27.524,0.49,us,us6000icnq,2022-09-02T04:16:15.040Z,southern Mid-Atlantic Ridge,earthquake,12.12,1.817,0.082,47,reviewed,us,us
2022-08-22T02:53:01.655Z,25.2455,123.5762,159.316,5.3,mww,129,39,0.929,0.59,us,us6000icmp,2022-09-18T23:52:54.947Z,"104 km NE of Yonakuni, Japan",earthquake,7.13,4.396,0.054,33,reviewed,us,us
2022-08-21T15:28:14.140Z,60.584,-28.6737,10,5.2,mww,107,28,5.375,0.56,us,us6000icjp,2022-08-30T18:42:19.040Z,Reykjanes Ridge,earthquake,7.15,1.731,0.046,45,reviewed,us,us
2022-08-21T10:28:01.017Z,-0.2372,-80.6958,13,5.5,mww,120,120,2.103,0.56,us,us6000icif,2022-09-04T06:57:22.497Z,"50 km NW of Bahía de Caráquez, Ecuador",earthquake,6.91,1.85,0.044,49,reviewed,us,us
2022-08-19T17:51:56.631Z,-58.0019,-25.7123,57.436,5.2,mb,112,51,7.078,0.62,us,us6000ic6u,2022-09-14T19:51:23.040Z,South Sandwich Islands region,earthquake,9.52,5.214,0.058,105,reviewed,us,us
2022-08-19T11:05:24.492Z,-20.5227,-11.7158,10,5.3,mww,91,45,7.264,0.38,us,us6000ic2r,2022-08-30T04:34:14.040Z,,earthquake,10.04,1.853,0.086,13,reviewed,us,us
2022-08-19T07:12:43.157Z,-20.4034,-11.6162,10,5.5,mww,44,49,7.118,1.08,us,us6000ic29,2022-09-21T14:42:27.040Z,,earthquake,7.27,1.866,0.075,17,reviewed,us,us
2022-08-19T04:58:08.937Z,-56.1767,-27.4113,130.675,5.2,mww,107,41,5.53,0.88,us,us6000ic18,2022-09-09T01:16:38.040Z,,earthquake,9.83,4.023,0.098,10,reviewed,us,us
2022-08-19T02:42:12.196Z,-20.4516,-11.7575,10,5.4,mww,48,48,7.252,0.79,us,us6000ic0i,2022-09-09T01:02:24.363Z,southern Mid-Atlantic Ridge,earthquake,11.03,1.793,0.075,17,reviewed,us,us
2022-08-18T07:46:27.577Z,0.3532,124.3646,172.198,5.5,mww,111,47,2.111,0.64,us,us6000ibtm,2022-09-14T08:19:58.105Z,,earthquake,7.23,4.379,0.059,28,reviewed,us,us
2022-08-18T05:46:08.524Z,37.5959,141.7262,46.857,5.1,mww,146,51,3.003,0.7,us,us6000ibsp,2022-09-22T07:14:18.480Z,"near the east coast of Honshu, Japan",earthquake,7.61,5.511,0.08,15,reviewed,us,us
2022-08-18T02:10:22.760Z,-34.368,-70.6102,106.974,5.3,mww,125,34,0.378,0.63,us,us6000ibrs,2022-09-20T02:13:28.040Z,"21 km S of Machalí, Chile",earthquake,4.6,2.949,0.051,37,reviewed,us,us
2022-08-17T12:56:31.898Z,-7.0024,125.4656,480.972,5.5,mww,169,29,2.981,0.7,us,us6000ibju,2022-09-21T12:21:02.784Z,"171 km N of Metinaro, Timor Leste",earthquake,9.73,4.45,0.063,24,reviewed,us,us
2022-08-17T04:24:44.884Z,33.1278,141.7775,10,5.6,mww,63,71,1.648,0.54,us,us6000ibi3,2022-09-20T02:00:06.517Z,"261 km SSE of Katsuura, Japan",earthquake,7.87,1.81,0.054,33,reviewed,us,us
2022-08-17T02:00:18.602Z,55.908,-155.8112,33.2,5,mb,,,,0.67,ak,ak022air9dp1,2022-09-21T02:10:29.299Z,"153 km SW of Akhiok, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2022-08-16T17:25:07.983Z,-5.9623,146.656,54.227,5,mb,147,33,3.456,0.72,us,us6000ibdp,2022-09-13T13:46:50.997Z,"92 km NNW of Lae, Papua New Guinea",earthquake,7.21,5.463,0.052,129,reviewed,us,us
2022-08-16T10:59:33.429Z,44.2936,149.5537,10,5,mb,153,133,5.008,0.47,us,us6000ib9v,2022-09-15T13:56:20.040Z,"168 km SE of Kuril’sk, Russia",earthquake,8.94,1.857,0.031,332,reviewed,us,us
2022-08-16T10:39:54.068Z,44.3962,149.4915,10,5.1,mww,168,125,4.963,0.37,us,us6000ib9s,2022-09-21T14:17:50.040Z,"157 km SE of Kuril’sk, Russia",earthquake,9.66,1.851,0.083,14,reviewed,us,us
2022-08-16T08:34:10.615Z,-22.3214,170.4001,27.38,5,mb,60,56,2.747,0.68,us,us6000ib98,2022-09-13T06:01:32.040Z,"274 km ESE of Tadine, New Caledonia",earthquake,8.68,4.013,0.083,48,reviewed,us,us
2022-08-16T07:09:49.102Z,-54.7905,158.6162,10,5.5,mww,50,56,0.353,0.91,us,us6000ib8t,2022-09-16T13:40:24.595Z,Macquarie Island region,earthquake,6.19,1.394,0.053,34,reviewed,us,us
2022-08-15T16:49:07.294Z,-7.1273,-12.8636,10,5.4,mww,57,61,1.686,0.64,us,us6000ib49,2022-08-24T19:50:56.594Z,"192 km ENE of Georgetown, Saint Helena",earthquake,9.45,1.817,0.098,10,reviewed,us,us
2022-08-15T08:23:06.941Z,6.616,125.0631,18.273,5.4,mww,155,36,0.682,0.37,us,us6000iayh,2022-09-15T13:34:28.696Z,"10 km E of Telafas, Philippines",earthquake,7.24,3.648,0.061,26,reviewed,us,us
2022-08-15T01:33:43.686Z,-5.9904,147.3546,72.536,5.1,mb,113,25,3.398,0.63,us,us6000iawd,2022-08-30T00:56:48.534Z,"83 km NW of Finschhafen, Papua New Guinea",earthquake,9.43,4.821,0.048,139,reviewed,us,us
2022-08-14T21:10:35.090Z,37.8597,93.6677,10,5,mb,151,38,8.255,0.47,us,us6000iav9,2022-08-24T21:44:31.040Z,"northern Qinghai, China",earthquake,7.65,1.714,0.051,123,reviewed,us,us
2022-08-14T21:04:44.737Z,-22.0781,170.966,78,6.4,mww,126,31,3.301,0.65,us,us6000iav7,2022-08-24T21:56:42.095Z,southeast of the Loyalty Islands,earthquake,7.75,1.857,0.039,62,reviewed,us,us
2022-08-14T14:43:38.764Z,52.1069,178.1997,134.135,5.2,mb,127,77,0.239,0.58,us,us6000iatg,2022-08-24T16:37:26.583Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,7.85,3.428,0.021,746,reviewed,us,us
2022-08-14T13:48:28.009Z,-30.816,-178.4465,10,5.3,mb,19,87,8.279,0.35,us,us7000i21b,2022-08-24T15:17:25.040Z,"Kermadec Islands, New Zealand",earthquake,13.4,1.901,0.145,20,reviewed,us,us
2022-08-14T13:44:19.694Z,-32.7361,-179.0088,30,6.6,mww,68,34,5.293,0.61,us,us6000iasi,2022-09-15T20:56:42.156Z,south of the Kermadec Islands,earthquake,5.55,1.839,0.059,28,reviewed,us,us
2022-08-14T09:49:30.204Z,-52.8736,22.1555,10,5.3,mww,59,56,19.822,0.48,us,us6000iaqz,2022-08-29T05:08:15.040Z,south of Africa,earthquake,9.51,1.812,0.098,10,reviewed,us,us
2022-08-14T08:20:00.340Z,33.1157,92.7977,5,5.7,mww,191,25,8.375,0.47,us,us6000iaqi,2022-09-10T10:08:05.563Z,"194 km NNE of Nagqu, China",earthquake,7.45,1.83,0.098,10,reviewed,us,us
2022-08-14T03:24:22.958Z,37.9952,27.1512,11.697,5,mww,89,22,1.213,1.05,us,us6000ianw,2022-09-09T00:43:13.180Z,"3 km SE of Özdere, Turkey",earthquake,4.27,3.321,0.098,10,reviewed,us,us
2022-08-14T03:11:52.365Z,-15.7828,167.1018,21,5.8,mww,109,24,0.348,0.91,us,us6000ianq,2022-09-20T21:22:57.248Z,"29 km SSW of Luganville, Vanuatu",earthquake,8.06,1.785,0.053,34,reviewed,us,us
2022-08-14T02:47:46.891Z,1.7974,126.3859,30,5.7,mww,116,32,1.414,1.02,us,us6000iamw,2022-09-21T20:39:57.477Z,,earthquake,6.05,1.765,0.062,25,reviewed,us,us
2022-08-13T23:27:05.141Z,27.154,127.3978,99.094,5,mb,168,66,0.842,0.62,us,us6000iam6,2022-08-26T01:47:49.276Z,"83 km NW of Nago, Japan",earthquake,6.93,4.685,0.048,141,reviewed,us,us
2022-08-13T19:26:01.471Z,46.8766,144.5948,385.916,5.3,mww,326,88,1.26,0.58,us,us6000iakz,2022-08-25T04:33:55.040Z,"141 km E of Korsakov, Russia",earthquake,8.86,4.164,0.08,15,reviewed,us,us
2022-08-13T18:57:15.821Z,-5.9982,147.2807,45,5.9,mww,203,12,5.005,0.83,us,us6000iakp,2022-09-20T15:43:15.238Z,"eastern New Guinea region, Papua New Guinea",earthquake,8.13,1.836,0.06,27,reviewed,us,us
2022-08-13T13:02:33.690Z,-15.8418,167.1284,10,5.7,mww,72,58,0.399,0.98,us,us6000iaik,2022-09-17T15:37:41.040Z,"35 km S of Luganville, Vanuatu",earthquake,4.51,1.82,0.051,37,reviewed,us,us
2022-08-13T06:25:32.567Z,6.907,123.8005,22.755,5.8,mww,140,32,1.773,0.62,us,us6000iag5,2022-09-17T15:31:12.040Z,"26 km WNW of Gadung, Philippines",earthquake,6.99,3.824,0.098,10,reviewed,us,us
2022-08-13T06:22:20.403Z,-30.05,-177.1748,10,5.1,mb,24,160,1.019,0.87,us,us6000iag4,2022-09-01T05:53:29.040Z,,earthquake,6.32,1.899,0.125,21,reviewed,us,us
2022-08-13T04:25:06.519Z,10.1847,121.9587,10,5.1,mww,68,94,9.09,0.7,us,us6000iafp,2022-09-08T22:23:48.009Z,"26 km S of Magdalena, Philippines",earthquake,9.29,1.782,0.083,14,reviewed,us,us
2022-08-12T21:31:50.429Z,33.5235,19.0439,16.034,5.2,mww,112,43,4.341,0.57,us,us6000iacz,2022-09-16T04:09:26.040Z,"180 km NW of T?krah, Libya",earthquake,7.74,3.267,0.045,48,reviewed,us,us
2022-08-12T08:17:25.901Z,18.4528,-100.8862,66.57,5.2,mww,116,148,1.231,1,us,us6000ia64,2022-08-31T05:56:53.986Z,"10 km ESE of Zirándaro de los Chávez, Mexico",earthquake,9.08,5.86,0.06,27,reviewed,us,us
2022-08-12T07:42:25.615Z,-59.013,-25.694,39.484,5,mb,50,69,15.712,0.74,us,us6000ia5w,2022-09-15T07:05:38.040Z,South Sandwich Islands region,earthquake,11.93,7.702,0.081,48,reviewed,us,us
2022-08-12T06:18:34.188Z,-59.0049,-25.6402,44.568,5.4,mww,83,69,15.707,0.7,us,us6000ia4x,2022-08-31T05:24:21.892Z,South Sandwich Islands region,earthquake,11.09,6.723,0.098,10,reviewed,us,us
2022-08-11T22:44:41.622Z,-30.4906,-177.6573,31.939,5.4,mww,15,132,1.246,0.46,us,us6000ic5w,2022-09-16T04:34:34.589Z,"Kermadec Islands, New Zealand",earthquake,10.8,4.096,0.098,10,reviewed,us,us
2022-08-11T18:46:19.583Z,-30.399,-177.5245,38.564,5,mb,63,74,1.184,1.18,us,us6000i9zz,2022-09-07T21:10:29.040Z,"Kermadec Islands, New Zealand",earthquake,10.84,5.215,0.083,49,reviewed,us,us
2022-08-10T15:52:58.657Z,44.9414,142.1043,10,5.1,mww,109,73,0.894,0.63,us,us6000i9r3,2022-09-22T07:05:16.635Z,"52 km SSE of Makubetsu, Japan",earthquake,5.81,1.756,0.061,26,reviewed,us,us
2022-08-10T10:17:18.807Z,-57.0605,-24.8143,17.023,5.1,mb,53,99,17.285,0.55,us,us6000i9nl,2022-08-28T06:37:14.040Z,South Sandwich Islands region,earthquake,12.32,4.688,0.079,52,reviewed,us,us
2022-08-10T06:59:27.022Z,-19.2688,169.2564,161.266,5.2,mww,90,25,3.733,1.03,us,us6000i9my,2022-09-21T13:16:35.040Z,"30 km N of Isangel, Vanuatu",earthquake,7.3,4.224,0.065,23,reviewed,us,us
2022-08-09T18:39:44.580Z,-55.2111,-28.8801,34.123,5,mb,115,38,4.505,0.55,us,us6000i9h6,2022-09-16T16:41:36.040Z,South Sandwich Islands region,earthquake,6.49,3.291,0.063,87,reviewed,us,us
2022-08-09T17:53:33.197Z,-41.2793,-87.5861,10,5.2,mww,108,93,10.316,0.72,us,us6000i9gj,2022-09-16T17:10:31.040Z,West Chile Rise,earthquake,9.33,1.785,0.069,20,reviewed,us,us
2022-08-09T12:59:40.550Z,-6.7235,129.9544,149,5.6,mww,102,30,1.828,0.6,us,us6000i9cd,2022-09-08T13:52:40.409Z,Banda Sea,earthquake,3.21,1.928,0.04,59,reviewed,us,us
2022-08-09T11:04:26.856Z,-44.6444,-79.8602,10,5.1,mww,45,144,5.87,0.62,us,us6000i9bu,2022-09-07T15:13:50.040Z,"Off the coast of Aisen, Chile",earthquake,10.14,1.914,,,reviewed,us,guc
2022-08-09T10:37:41.447Z,-44.5957,-80.078,10,5.7,mww,77,58,5.86,0.68,us,us6000i9br,2022-09-16T07:11:56.151Z,"Off the coast of Aisen, Chile",earthquake,10.09,1.856,0.042,54,reviewed,us,us
2022-08-08T18:05:34.914Z,-20.2355,-174.3936,35,5.2,mb,65,65,1.2,1.3,us,us6000i953,2022-09-07T21:09:16.040Z,"46 km S of Pangai, Tonga",earthquake,8.14,1.812,0.039,212,reviewed,us,us
2022-08-08T13:42:52.238Z,-19.6792,170.0413,10,5.1,mww,33,91,3.793,0.48,us,us6000i92k,2022-08-22T15:14:28.040Z,"81 km E of Isangel, Vanuatu",earthquake,6.71,1.706,0.08,15,reviewed,us,us
2022-08-08T05:37:16.133Z,-5.5115,151.7362,32,5.6,mww,123,53,1.379,0.51,us,us6000i904,2022-09-16T07:32:21.863Z,"142 km SSW of Kokopo, Papua New Guinea",earthquake,7.48,1.882,0.071,19,reviewed,us,us
2022-08-07T13:40:42.835Z,43.7392,148.0852,61.92,5.9,mww,144,42,3.986,0.5,us,us6000i8vz,2022-08-21T20:10:20.657Z,"109 km E of Shikotan, Russia",earthquake,8.08,3.611,0.061,26,reviewed,us,us
2022-08-07T03:53:22.536Z,-5.4224,146.9087,220.276,5.3,mww,96,27,3.964,0.91,us,us6000i8tb,2022-09-15T20:42:50.809Z,"126 km E of Madang, Papua New Guinea",earthquake,7.59,4.231,0.098,10,reviewed,us,us
2022-08-06T22:54:09.322Z,-19.8037,-176.1707,230.68,5,mb,173,49,1.634,0.55,us,us6000i8rn,2022-08-19T21:54:18.040Z,"179 km NW of Nuku‘alofa, Tonga",earthquake,8.95,4.593,0.048,139,reviewed,us,us
2022-08-06T16:08:22.126Z,27.6656,-111.6466,10,5.2,mww,63,78,0.631,0.93,us,us6000i8nr,2022-09-17T19:32:44.040Z,"67 km WSW of San Carlos, Mexico",earthquake,1.54,1.882,0.043,51,reviewed,us,us
2022-08-06T12:23:46.965Z,36.2828,141.0919,22.83,5,mww,112,113,1.16,0.37,us,us6000i8mk,2022-09-15T09:10:08.040Z,"45 km E of ?arai, Japan",earthquake,6.64,4.478,0.073,18,reviewed,us,us
2022-08-06T11:48:01.619Z,51.1594,160.9103,10,5,mb,115,126,2.33,0.44,us,us6000i8me,2022-09-15T06:21:58.040Z,"261 km SE of Vilyuchinsk, Russia",earthquake,7.77,1.864,0.024,554,reviewed,us,us
2022-08-05T06:39:14.050Z,-58.7805,-25.2077,31.414,5,mb,52,69,15.808,0.43,us,us6000i8ab,2022-08-19T07:49:00.040Z,South Sandwich Islands region,earthquake,10.02,3.651,0.08,50,reviewed,us,us
2022-08-05T04:38:39.387Z,-30.3148,-177.6858,16,5.8,mww,70,56,9.307,1.12,us,us6000i89c,2022-09-07T21:55:21.995Z,"Kermadec Islands, New Zealand",earthquake,11.27,1.741,0.061,26,reviewed,us,us
2022-08-05T02:37:18.665Z,-10.7671,162.1445,101.099,5.1,mww,108,24,2.534,0.92,us,us6000i88j,2022-09-07T21:44:49.040Z,"42 km SE of Kirakira, Solomon Islands",earthquake,8.85,3.787,0.083,14,reviewed,us,us
2022-08-04T18:07:03.347Z,32.5697,142.2925,10,5,mww,208,34,2.156,0.76,us,us6000i8ea,2022-08-16T21:21:39.040Z,"Izu Islands, Japan region",earthquake,8.12,1.805,0.093,11,reviewed,us,us
2022-08-04T18:06:17.358Z,32.5735,142.3372,10,5.1,mww,166,37,2.192,0.58,us,us6000i83n,2022-08-16T21:28:49.040Z,"Izu Islands, Japan region",earthquake,8.89,1.788,0.078,16,reviewed,us,us
2022-08-04T17:34:57.424Z,32.5384,142.4003,10,5.1,mww,175,39,2.252,0.62,us,us6000i83a,2022-08-16T21:59:33.040Z,"Izu Islands, Japan region",earthquake,7.61,1.812,0.061,26,reviewed,us,us
2022-08-04T14:41:20.628Z,32.7239,142.4939,10,5,mb,70,99,2.288,1.2,us,us6000i814,2022-09-11T13:35:14.040Z,"Izu Islands, Japan region",earthquake,3.77,1.837,0.031,333,reviewed,us,us
2022-08-04T06:39:15.553Z,-21.2434,-173.61,10,5,mb,44,116,1.489,0.67,us,us6000i7zk,2022-09-09T11:19:36.040Z,"139 km E of ‘Ohonua, Tonga",earthquake,6.78,1.859,0.061,88,reviewed,us,us
2022-08-04T03:51:28.231Z,32.7172,142.4545,10,5,mb,78,152,2.256,0.74,us,us6000i7y3,2022-09-08T01:12:24.040Z,"Izu Islands, Japan region",earthquake,7.84,1.926,0.042,180,reviewed,us,us
2022-08-04T03:39:45.860Z,32.6126,142.53,11.247,5.7,mww,319,26,2.34,0.54,us,us6000i7xr,2022-09-08T01:09:53.298Z,"Izu Islands, Japan region",earthquake,6.99,2.866,0.053,34,reviewed,us,us
2022-08-04T03:38:41.600Z,32.6071,142.5074,10,5,mb,49,59,2.323,0.91,us,us6000ib1m,2022-09-08T00:54:24.040Z,"Izu Islands, Japan region",earthquake,5.69,1.83,0.163,12,reviewed,us,us
2022-08-04T03:36:22.542Z,32.7323,142.4576,10,5.3,mww,132,31,2.256,0.45,us,us6000i7xq,2022-09-08T00:50:32.040Z,"Izu Islands, Japan region",earthquake,7.36,1.733,0.075,17,reviewed,us,us
2022-08-04T00:48:17.687Z,37.6309,141.7117,50.193,5.4,mww,296,19,2.578,0.54,us,us6000i7wm,2022-09-07T22:21:37.656Z,"64 km ENE of Namie, Japan",earthquake,6.98,4.311,0.062,25,reviewed,us,us
2022-08-03T21:55:37.535Z,12.3793,-86.6744,146.272,5.3,mww,275,37,0.463,0.84,us,us6000i7v7,2022-09-07T22:22:13.040Z,"4 km N of La Paz Centro, Nicaragua",earthquake,6.02,3.157,0.036,76,reviewed,us,us
2022-08-03T11:07:52.662Z,-27.371,-176.1712,12.71,5.3,mww,87,72,2.435,0.51,us,us6000i7qi,2022-08-19T05:14:07.801Z,Kermadec Islands region,earthquake,11.93,4.317,0.071,19,reviewed,us,us
2022-08-02T21:11:42.144Z,-18.1856,-178.1483,536.317,5.6,mww,136,29,3.642,0.68,us,us6000i7k8,2022-08-29T06:30:21.794Z,"268 km E of Levuka, Fiji",earthquake,10.7,5.467,0.073,18,reviewed,us,us
2022-08-02T19:19:35.765Z,7.1923,126.8718,60.587,5.4,mww,154,44,1.289,0.77,us,us6000i7j6,2022-09-07T20:10:09.528Z,"34 km ESE of Santiago, Philippines",earthquake,3.83,4.77,0.075,17,reviewed,us,us
2022-08-02T15:17:01.396Z,16.1209,-87.5018,10,5.4,mww,80,44,2.064,0.63,us,us6000i7hp,2022-09-07T17:52:22.961Z,"38 km N of Tela, Honduras",earthquake,6.73,1.873,0.043,52,reviewed,us,us
2022-08-02T12:49:53.583Z,-59.7877,-26.8687,78.123,5.1,mb,77,63,7.609,0.53,us,us6000i7fu,2022-09-01T08:51:41.040Z,,earthquake,10.76,5.955,0.068,71,reviewed,us,us
2022-08-02T05:24:27.762Z,6.8333,123.7663,20,5.5,mww,87,56,1.815,0.54,us,us6000i7d8,2022-08-14T06:23:47.805Z,"28 km W of Gadung, Philippines",earthquake,7.54,1.794,0.065,23,reviewed,us,us
2022-08-02T02:27:05.635Z,64.0564,-21.9285,10,5,mww,124,31,0.741,0.53,us,us6000i7cg,2022-09-07T23:07:15.040Z,"1 km SSE of Hafnarfjörður, Iceland",earthquake,5.69,1.805,0.063,24,reviewed,us,us
2022-08-02T01:42:17.273Z,-11.9676,166.7556,206.144,5.2,mww,97,69,3.486,0.56,us,us6000i7cb,2022-09-07T22:38:57.040Z,"172 km SE of Lata, Solomon Islands",earthquake,11.21,4.733,0.086,13,reviewed,us,us
2022-08-01T17:10:12.739Z,11.2692,125.4249,62.491,5,mb,109,82,4.176,0.82,us,us6000i77g,2022-08-12T14:23:19.951Z,"12 km WNW of General MacArthur, Philippines",earthquake,7.73,4.412,0.04,196,reviewed,us,us
2022-08-01T04:08:17.246Z,52.219,-168.1124,10,5.1,mb,121,105,0.88,0.74,us,us6000i73d,2022-09-14T23:12:45.117Z,"94 km SSE of Nikolski, Alaska",earthquake,3.32,1.703,0.023,607,reviewed,us,us
2022-08-01T01:43:48.419Z,-3.8197,151.339,10,5.4,mww,85,49,0.902,0.6,us,us6000i72t,2022-09-07T22:42:23.049Z,"100 km WNW of Rabaul, Papua New Guinea",earthquake,7.12,1.845,0.075,17,reviewed,us,us
2022-08-01T00:36:40.959Z,53.5635,-165.357,42.312,5.3,mww,199,105,0.616,0.77,us,us6000i72k,2022-09-19T00:46:56.287Z,"69 km SSE of Akutan, Alaska",earthquake,4.83,3.81,0.041,57,reviewed,us,us
2022-07-31T22:27:50.217Z,-3.2456,142.2564,45.891,5.1,mb,103,24,1.712,0.88,us,us6000i71u,2022-09-07T22:31:41.040Z,"15 km SW of Aitape, Papua New Guinea",earthquake,4.98,4.844,0.045,164,reviewed,us,us
2022-07-31T18:50:12.390Z,32.4831,142.4677,10,5.4,mb,88,93,2.322,0.55,us,us6000i70n,2022-08-29T05:34:13.688Z,"Izu Islands, Japan region",earthquake,6.58,1.828,0.025,531,reviewed,us,us
2022-07-31T18:48:28.171Z,32.5132,142.4673,10,5,mww,61,93,2.314,0.73,us,us6000i70w,2022-09-11T14:01:19.794Z,"Izu Islands, Japan region",earthquake,8.19,1.865,0.075,17,reviewed,us,us
2022-07-31T18:48:10.312Z,17.292,120.7158,10,5.1,mww,74,109,5.508,0.75,us,us6000i70q,2022-09-11T13:59:49.040Z,"13 km S of San Ramon, Philippines",earthquake,4.36,1.865,0.066,22,reviewed,us,us
